NaKey,Province,Date,Prize8,Prize7,Prize6,Prize5,Prize4,Prize3,Prize2,Prize1,PrizeDB
dongnai21092022,Đồng Nai,2022-09-21,08,831,8723 - 8557 - 8502,8909,70968 - 62032 - 18100 - 05136 - 90216 - 33070 - 81725,78439 - 85049,12905,59793,600470
cantho21092022,Cần Thơ,2022-09-21,74,949,2489 - 3754 - 7758,8330,55416 - 85871 - 60953 - 37084 - 07079 - 30790 - 56631,96982 - 88523,77878,34832,619143
soctrang21092022,Sóc Trăng,2022-09-21,88,168,0380 - 7100 - 0629,6656,13369 - 27049 - 04393 - 18622 - 80559 - 39958 - 44333,65629 - 10790,68950,33219,446354
