NaKey,Province,Date,Prize8,Prize7,Prize6,Prize5,Prize4,Prize3,Prize2,Prize1,PrizeDB
tphcm28112022,TPHCM,2022-11-28,67,412,5298 - 6129 - 8765,5354,27592 - 97186 - 08587 - 51720 - 88808 - 08129 - 28078,52513 - 36608,98275,70145,860428
dongthap28112022,Đồng Tháp,2022-11-28,54,253,3585 - 8811 - 4552,1340,53111 - 64961 - 31991 - 11849 - 62868 - 65083 - 88594,28967 - 40926,88519,74474,167474
camau28112022,Cà Mau,2022-11-28,03,536,1317 - 9583 - 5066,8815,77916 - 20920 - 36737 - 25586 - 31613 - 22135 - 12278,80315 - 64343,25112,94762,976654
